Country,Country Code,Series,Series Code,1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2020 [YR2020],2025 [YR2025],2030 [YR2030],2035 [YR2035],2040 [YR2040],2045 [YR2045],2050 [YR2050],2055 [YR2055],2060 [YR2060],2065 [YR2065],2070 [YR2070],2075 [YR2075],2080 [YR2080],2085 [YR2085],2090 [YR2090],2095 [YR2095],2100 [YR2100]
"Egypt, Arab Rep.",EGY,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,4.74202013,4.726359844,..,5.488530159,5.008460045,5.027369976,4.534430027,4.861710072,..,4.249800205,..,5.304150105,5.642350197,..,..,..,..,4.519370079,4.591589928,..,..,4.096389771,4.197700024,4.583759785,4.604000092,4.671569824,..,..,..,..,..,..,4.945630074,4.6707201,4.794429779,4.001780033,3.68460989,3.760829926,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Egypt, Arab Rep.",EGY,Government expenditure per upper secondary student (US$),UIS.XUNIT.US.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.73603821,50.51865005,56.92842102,..,..,62.272789,57.0930481,58.55981064,61.14157104,64.26087952,66.88915253,68.25408936,70.44528961,70.65509796,71.92845154,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"Adjusted net enrolment rate, lower secondary, gender parity index (GPI)",UIS.NERA.2.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.039330006,1.057209969,1.053500056,..,..,1.083490014,1.08949995,1.085549951,1.08585,1.085960031,1.086420059,1.078590035,1.074990034,1.080539942,1.086079955,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,64.89058685,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.47515106,..,92.42108917,93.43534851,95.73426819,96.27352142,..,96.56062317,96.49858856,95.83834076,95.95600128,95.99897766,96.12802124,95.8536911,95.70513916,95.76959991,94.11376953,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,0.965170026,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.169239998,..,0.997389972,1.004449964,1.005609989,1.001899958,..,1.00996995,1.007869959,1.010050058,1.01086998,1.009379983,1.003010035,1.000450015,0.999629974,1.004050016,1.006979942,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.96964073,..,..,..,..,38.86166,37.88970184,37.94377899,38.43021011,39.36169815,41.18048859,43.45922089,44.74343872,46.51797867,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"Adjusted net enrolment rate, upper secondary, gender parity index (GPI)",UIS.NERA.3.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.046000004,..,..,..,..,1.106040001,1.111209989,1.110659957,1.098930001,1.074890018,1.077579975,1.081310034,1.093330026,1.108049989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.14315796,..,..,..,..,..,..,..,..,..,..,..,80.77835846,..,83.5594635,82.02863312,83.95130157,84.10289001,84.49272156,85.49398804,..,86.76757813,..,87.64821625,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.921270013,..,..,..,..,..,..,..,..,..,..,..,0.928950012,..,0.934350014,0.93870002,0.934580028,0.942330003,0.944989979,0.939180017,..,0.948849976,..,0.950119972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Annual statutory teacher salaries in public institutions in USD. Primary. 10 years of experience,OECD.TSAL.1.E10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. 10 years of experience,OECD.TSAL.2.E10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Top of scale,OECD.TSAL.2.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Annual statutory teacher salaries in public institutions in USD. Primary. Top of scale,OECD.TSAL.1.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 15 years of experience,OECD.TSAL.3.E15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Top of scale,OECD.TSAL.3.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,12,..,9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.46453094,..,..,..,..,..,..,..,..,..,..,..,50.02032089,..,53.43534851,52.50418091,53.53152847,55.64249039,56.98033142,56.82196045,..,60.62945175,..,63.4158783,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,44.42536926,45.18680954,..,47.38853836,49.84947968,51.45394135,..,54.30854034,55.94723892,..,..,..,..,53.21601868,54.63566971,..,..,..,61.00775909,59.69210052,..,58.36199188,..,61.56470108,..,..,..,..,69.88291931,70.59996033,71.28830719,72.26805878,74.18343353,76.52326965,79.11248779,78.93094635,78.5220871,80.88691711,77.54548645,77.23999023,77.60614777,77.80918884,77.56440735,76.5830307,76.09676361,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,0.086389581,0.256960679,0.425253672,0.845428741,1.177397269,1.5,1.9,2.5,3.2,4.2,5.5,6.11,10.08,12.11,15.9,18.9,20.32138772,23.1093,24.76171215,26.91507533,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.59999847,..,..,..,..,..,..,..,..,53.90000153,..,53.40000153,18.70000076,1.799999952,52.59999847,..,47.20000076,47.79999924,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"Rate of out-of-school adolescents of lower secondary school age, both sexes (%)",UIS.ROFST.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.79747963,13.61275959,8.738510132,..,..,2.493449926,8.593009949,6.822470188,4.984509945,3.015779972,1.05298996,1.092489958,1.037709951,0.891900003,0.59987998,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,25.00905991,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.02298927,30.25362015,28.91988945,..,26.89632988,26.32674026,24.36290932,..,24.34528923,..,37.99309921,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,0.904510021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.319920063,2.319920063,2.54708004,..,2.870539904,2.759089947,..,2.732460022,3.012680054,3.054470062,3.741660118,3.969540119,3.486680031,3.417490005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Government expenditure per upper secondary student (US$),UIS.XUNIT.US.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,156.8566437,..,180.1998444,..,220.2230072,203.6075897,..,249.5226898,250.210083,272.6235962,347.4260864,502.252533,464.7442932,358.103363,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.05245018,..,19.44585991,..,..,..,17.41786957,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Adjusted net enrolment rate, lower secondary, gender parity index (GPI)",UIS.NERA.2.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.275240004,..,..,..,..,..,0.80558002,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.76473999,..,..,..,..,..,66.60948181,73.81105042,71.66552734,70.08589172,..,..,..,..,52.96731186,52.74526978,52.99069977,55.30247879,57.89014816,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.97517997,..,..,..,..,..,0.80734998,0.871680021,0.854460001,0.902209997,..,..,..,..,0.976230025,0.986450016,0.994859993,1.001170039,0.999459982,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Adjusted net enrolment rate, upper secondary, gender parity index (GPI)",UIS.NERA.3.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.3082962,..,..,..,..,..,..,..,..,..,..,..,..,..,94.95674133,95.19566345,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.860620022,..,..,..,..,..,..,..,..,..,..,..,..,..,0.950200021,0.954209983,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Annual statutory teacher salaries in public institutions in USD. Primary. 10 years of experience,OECD.TSAL.1.E10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. 10 years of experience,OECD.TSAL.2.E10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Top of scale,OECD.TSAL.2.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Annual statutory teacher salaries in public institutions in USD. Primary. Top of scale,OECD.TSAL.1.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 15 years of experience,OECD.TSAL.3.E15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Top of scale,OECD.TSAL.3.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.82759094,..,..,..,..,..,..,..,..,..,..,..,..,..,67.22135925,69.3323822,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Gross enrolment ratio, primary to tertiary, both sexes (%)",SE.TOT.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.36771011,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,0.041462292,0.094423774,0.097415945,0.132354665,0.165260423,0.321197997,0.520524272,0.843930285,1.149789671,1.279193596,1.557123059,1.82,2.13,6,11.5,13.94318219,16.4,18.86,21.31999999,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Rate of out-of-school adolescents of lower secondary school age, both sexes (%)",UIS.ROFST.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.06468964,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Pupil-teacher ratio in secondary education (headcount basis),SE.SEC.ENRL.TC.ZS,..,34.36571121,..,..,..,..,27.41212082,..,..,..,17.27215004,..,..,..,..,..,..,..,..,..,..,..,..,..,28.25849915,..,..,..,..,23.37528992,23.15995979,..,..,..,..,19.2494297,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.187969923,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,Government expenditure per upper secondary student (US$),UIS.XUNIT.US.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Adjusted net enrolment rate, lower secondary, both sexes (%)",UIS.NERA.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.305119991,5.335680008,..,6.818049908,..,8.323860168,9.213780403,9.936050415,10.90625,12.01811981,16.29088974,19.18580055,21.27646065,23.80197906,26.86216927,28.89496994,30.44971085,31.52757072,31.13986969,19.26666069,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Adjusted net enrolment rate, lower secondary, gender parity index (GPI)",UIS.NERA.2.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.871469975,0.906579971,..,0.832229972,..,0.895410001,0.918829978,0.926039994,0.912100017,0.890659988,0.823939979,0.804170012,0.808480024,0.831049979,0.836170018,0.854990005,0.890919983,0.893890023,0.895770013,0.936510026,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.03014946,..,22.87137985,23.92424965,25.46953011,25.84357071,..,31.14468956,36.26177979,38.38928986,43.56290817,48.29034042,50.99359131,52.54228973,51.86645889,47.13217163,43.80147934,40.53377151,38.28654861,40.57749176,42.63832092,40.64620972,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Adjusted net enrolment rate, primary, gender parity index (GPI)",UIS.NERA.1.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.915989995,..,0.917249978,0.918060005,0.922659993,0.915090024,..,0.880900025,0.881009996,0.877839983,0.865190029,0.867009997,0.865920007,0.873600006,0.888719976,0.899230003,0.891579986,0.895049989,0.891579986,0.881820023,0.880069971,0.899879992,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Adjusted net enrolment rate, upper secondary, both sexes (%)",UIS.NERA.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.815660477,..,10.27194023,9.884750366,9.672470093,10.36948013,11.7453804,13.25679016,14.79913044,18.27750015,18.09215927,16.69784927,15.7608099,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Adjusted net enrolment rate, upper secondary, gender parity index (GPI)",UIS.NERA.3.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.705150008,..,0.682190001,0.497999996,0.696820021,0.739520013,0.738969982,0.721870005,0.730780005,0.746819973,0.812770009,0.817300022,0.872919977,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.51395035,..,..,..,..,..,..,..,..,..,..,..,72.7904892,73.84525299,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.615149975,..,..,..,..,..,..,..,..,..,..,..,0.787810028,0.797249973,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Annual statutory teacher salaries in public institutions in USD. Primary. 10 years of experience,OECD.TSAL.1.E10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. 10 years of experience,OECD.TSAL.2.E10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Top of scale,OECD.TSAL.2.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Annual statutory teacher salaries in public institutions in USD. Primary. Top of scale,OECD.TSAL.1.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 15 years of experience,OECD.TSAL.3.E15,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Top of scale,OECD.TSAL.3.ETOP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.12138939,..,..,..,..,..,..,..,..,..,..,..,22.17514038,23.18468094,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
