Country Name	Series Name	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015
El Salvador	Resolving Insolvency: cost (% of estate)	9	9	9	9	9	12	12	12	12	12	12
El Salvador	Resolving Insolvency: recovery rate (cents on the dollar)	30.5	29.2	28.4	30.8	30.8	27.1	29.2	29.9	32.8	33.2	33
El Salvador	Strength of governance structure index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
El Salvador	Strength of insolvency framework index (0-16)	..	..	..	..	..	..	..	..	9	9	9
El Salvador	Strength of investor protection index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
El Salvador	Tax payments (number)	53	53	53	53	53	53	53	53	53	53	53
El Salvador	Time required to build a warehouse (days)	176	176	176	176	140	140	140	140	108	108	108
El Salvador	Time required to connect to electricity (days)	..	..	..	..	65	65	65	65	65	65	61
El Salvador	Time required to enforce a contract (days)	786	786	786	786	786	786	786	786	786	786	786
El Salvador	Time required to register property (days)	52	33	31	31	31	31	31	31	31	31	31
El Salvador	Time required to start a business (days)	40	35	19.5	16.5	16.5	16.5	16.5	16.5	16.5	16.5	16.5
El Salvador	Time to prepare and pay taxes (hours)	320	320	320	320	320	320	320	320	320	320	312
El Salvador	Time to resolve insolvency (years)	..	..	..	..	..	..	..	..	..	3.5	3.5
El Salvador	Total tax rate (% of profit)	..	..	..	..	..	..	..	..	..	..	..
El Salvador	Trade: Cost to export (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
El Salvador	Trade: Cost to import (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
El Salvador	Trade: Documents to export (number)	..	..	..	..	..	..	..	..	..	..	..
El Salvador	Trade: Documents to import (number)	..	..	..	..	..	..	..	..	..	..	..
El Salvador	Trade: Time to export (day)	..	..	..	..	..	..	..	..	..	..	..
El Salvador	Trade: Time to import (days)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Commencement of proceedings index (0-3)	..	..	..	..	..	..	..	..	2	2	2
Equatorial Guinea	Cost to build a warehouse (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Cost to enforce a contract (% of claim)	18.5	18.5	18.5	18.5	18.5	18.5	18.5	18.5	19.5	19.5	19.5
Equatorial Guinea	Cost to export (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Cost to get electricity (% of income per capita)	..	..	..	..	484.6	833.3	571.1	456.5	509.8	557.6	616.7
Equatorial Guinea	Cost to import (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Cost to register property (% of property value)	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5	12.5
Equatorial Guinea	Cost to start a business (% of income per capita)	98.6	98.6	101.4	99.3	98.4	100.9	99.1	98.2	98.6	99	99.4
Equatorial Guinea	Credit: Strength of legal rights index (0=weak to 10=strong)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Creditor participation index (0-4)	..	..	..	..	..	..	..	..	1	1	1
Equatorial Guinea	Depth of credit information index (0=low to 6=high)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Ease of doing business index (1=easiest to 185=most difficult)	..	..	..	..	..	..	..	..	..	178	180
Equatorial Guinea	Ease of shareholder suits index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Extent of conflict of interest regulation index (0-10)	..	..	..	..	..	..	..	..	4	4.7	4.7
Equatorial Guinea	Extent of corporate transparency index (0-9)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Extent of director liability index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Extent of disclosure index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Extent of shareholder governance index (0-10)	..	..	..	..	..	..	..	..	3.7	3.7	3.7
Equatorial Guinea	Extent of shareholder rights index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Labor tax and contributions (%)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Management of debtor's assets index (0-6)	..	..	..	..	..	..	..	..	5.5	5.5	5.5
Equatorial Guinea	Minimum paid-in capital required to start a business (% of income per capita)	13.1	13.1	23.2	15.4	12.4	21.3	14.6	11.7	13	14.3	15.8
Equatorial Guinea	Other taxes (%)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Outcome (0 as piecemeal sale and 1 as going concern)	..	..	..	..	..	..	0	0	0	0	0
Equatorial Guinea	Private credit bureau coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Procedures required to build a warehouse (number)	13	13	13	13	13	13	13	13	13	13	13
Equatorial Guinea	Procedures required to connect to electricity (number)	..	..	..	..	5	5	5	5	5	5	5
Equatorial Guinea	Procedures required to enforce a contract (number)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Procedures required to register property (number)	6	6	6	6	6	6	6	6	6	6	6
Equatorial Guinea	Procedures required to start a business (number)	18	18	18	18	18	18	18	18	18	18	18
Equatorial Guinea	Profit tax (%)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Public credit registry coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Reorganization proceedings index (0-3)	..	..	..	..	..	..	..	..	0.5	0.5	0.5
Equatorial Guinea	Resolving Insolvency: cost (% of estate)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Resolving Insolvency: recovery rate (cents on the dollar)	0	0	0	0	0	0	0	0	0	0	0
Equatorial Guinea	Strength of governance structure index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Strength of insolvency framework index (0-16)	..	..	..	..	..	..	..	..	0	0	0
Equatorial Guinea	Strength of investor protection index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Tax payments (number)	46	46	46	46	46	46	46	46	46	46	46
Equatorial Guinea	Time required to build a warehouse (days)	144	144	144	144	144	144	144	144	144	144	144
Equatorial Guinea	Time required to connect to electricity (days)	..	..	..	..	106	106	106	106	106	106	106
Equatorial Guinea	Time required to enforce a contract (days)	475	475	475	475	475	475	475	475	475	475	475
Equatorial Guinea	Time required to register property (days)	23	23	23	23	23	23	23	23	23	23	23
Equatorial Guinea	Time required to start a business (days)	177	154	155	155	155	155	133	154	135	135	135
Equatorial Guinea	Time to prepare and pay taxes (hours)	492	492	492	492	492	492	492	492	492	492	492
Equatorial Guinea	Time to resolve insolvency (years)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Total tax rate (% of profit)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Trade: Cost to export (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Trade: Cost to import (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Trade: Documents to export (number)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Trade: Documents to import (number)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Trade: Time to export (day)	..	..	..	..	..	..	..	..	..	..	..
Equatorial Guinea	Trade: Time to import (days)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Commencement of proceedings index (0-3)	..	..	..	..	..	..	..	..	2	2	2
Eritrea	Cost to build a warehouse (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Cost to enforce a contract (% of claim)	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6	22.6
Eritrea	Cost to export (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Cost to get electricity (% of income per capita)	..	..	..	..	5051.6	4156.7	4436.6	3508	3352.1	3078.5	2846.1
Eritrea	Cost to import (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Cost to register property (% of property value)	9.2	9.2	9.2	9.2	9.1	9.1	9.1	9.1	9.1	9.1	9.1
Eritrea	Cost to start a business (% of income per capita)	130.4	115.9	125.8	102.2	76.5	69.2	62.6	52.3	50.5	41.5	38.1
Eritrea	Credit: Strength of legal rights index (0=weak to 10=strong)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Creditor participation index (0-4)	..	..	..	..	..	..	..	..	1	1	1
Eritrea	Depth of credit information index (0=low to 6=high)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Ease of doing business index (1=easiest to 185=most difficult)	..	..	..	..	..	..	..	..	..	189	189
Eritrea	Ease of shareholder suits index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Extent of conflict of interest regulation index (0-10)	..	..	..	..	..	..	..	..	4.7	4.7	4.7
Eritrea	Extent of corporate transparency index (0-9)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Extent of director liability index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Extent of disclosure index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Extent of shareholder governance index (0-10)	..	..	..	..	..	..	..	..	4.3	4.3	4.3
Eritrea	Extent of shareholder rights index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Labor tax and contributions (%)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Management of debtor's assets index (0-6)	..	..	..	..	..	..	..	..	4	4	4
Eritrea	Minimum paid-in capital required to start a business (% of income per capita)	535.2	449.8	488	396.7	297	268.4	243	203.1	196.1	182.1	167.2
Eritrea	Other taxes (%)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Outcome (0 as piecemeal sale and 1 as going concern)	..	..	..	..	..	..	0	0	..	..	..
Eritrea	Private credit bureau coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Procedures required to build a warehouse (number)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Procedures required to connect to electricity (number)	..	..	..	..	5	5	5	5	5	5	5
Eritrea	Procedures required to enforce a contract (number)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Procedures required to register property (number)	11	11	11	11	11	11	11	11	11	11	11
Eritrea	Procedures required to start a business (number)	13	13	13	13	13	13	13	13	13	13	13
Eritrea	Profit tax (%)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Public credit registry coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Reorganization proceedings index (0-3)	..	..	..	..	..	..	..	..	0	0	0
Eritrea	Resolving Insolvency: cost (% of estate)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Resolving Insolvency: recovery rate (cents on the dollar)	0	0	0	0	0	0	0	0	0	0	0
Eritrea	Strength of governance structure index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Strength of insolvency framework index (0-16)	..	..	..	..	..	..	..	..	0	0	0
Eritrea	Strength of investor protection index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Tax payments (number)	30	30	30	30	30	30	30	30	30	30	30
Eritrea	Time required to build a warehouse (days)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Time required to connect to electricity (days)	..	..	..	..	59	59	59	59	59	59	59
Eritrea	Time required to enforce a contract (days)	405	405	405	405	405	430	460	490	490	490	490
Eritrea	Time required to register property (days)	78	78	78	78	78	78	78	78	78	78	78
Eritrea	Time required to start a business (days)	76	76	83	84	84	84	84	84	84	84	84
Eritrea	Time to prepare and pay taxes (hours)	216	216	216	216	216	216	216	216	216	216	216
Eritrea	Time to resolve insolvency (years)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Total tax rate (% of profit)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Trade: Cost to export (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Trade: Cost to import (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Trade: Documents to export (number)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Trade: Documents to import (number)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Trade: Time to export (day)	..	..	..	..	..	..	..	..	..	..	..
Eritrea	Trade: Time to import (days)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Commencement of proceedings index (0-3)	..	..	..	..	..	..	..	..	2.5	2.5	2.5
Estonia	Cost to build a warehouse (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Cost to enforce a contract (% of claim)	16.9	16.9	16.9	16.9	22.3	22.3	22.3	22.3	21.9	21.9	21.9
Estonia	Cost to export (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Cost to get electricity (% of income per capita)	..	..	..	..	206.1	229.1	222.5	201.4	188	169.2	157.2
Estonia	Cost to import (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Cost to register property (% of property value)	0.7	0.7	0.5	0.4	0.5	0.5	0.5	0.5	0.5	0.4	0.5
Estonia	Cost to start a business (% of income per capita)	6.2	5.1	2	1.7	1.7	1.9	1.8	1.6	1.5	1.4	1.3
Estonia	Credit: Strength of legal rights index (0=weak to 10=strong)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Creditor participation index (0-4)	..	..	..	..	..	..	..	..	4	4	4
Estonia	Depth of credit information index (0=low to 6=high)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Ease of doing business index (1=easiest to 185=most difficult)	..	..	..	..	..	..	..	..	..	16	16
Estonia	Ease of shareholder suits index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Extent of conflict of interest regulation index (0-10)	..	..	..	..	..	..	..	..	5.7	5.7	5.7
Estonia	Extent of corporate transparency index (0-9)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Extent of director liability index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Extent of disclosure index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Extent of shareholder governance index (0-10)	..	..	..	..	..	..	..	..	5.3	5.3	5.3
Estonia	Extent of shareholder rights index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Labor tax and contributions (%)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Management of debtor's assets index (0-6)	..	..	..	..	..	..	..	..	5.5	5.5	5.5
Estonia	Minimum paid-in capital required to start a business (% of income per capita)	41.4	34.3	28.1	23.7	23.2	25.7	24.4	22.1	20.6	18.6	17.3
Estonia	Other taxes (%)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Outcome (0 as piecemeal sale and 1 as going concern)	..	..	..	..	..	..	0	0	0	0	0
Estonia	Private credit bureau coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Procedures required to build a warehouse (number)	9	9	9	10	10	10	10	10	10	10	10
Estonia	Procedures required to connect to electricity (number)	..	..	..	..	4	4	4	4	5	5	5
Estonia	Procedures required to enforce a contract (number)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Procedures required to register property (number)	3	3	3	3	3	3	3	3	3	3	3
Estonia	Procedures required to start a business (number)	6	6	5	5	5	5	5	5	5	4	3
Estonia	Profit tax (%)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Public credit registry coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Reorganization proceedings index (0-3)	..	..	..	..	..	..	..	..	2	2	2
Estonia	Resolving Insolvency: cost (% of estate)	9	9	9	9	9	9	9	9	9	9	9
Estonia	Resolving Insolvency: recovery rate (cents on the dollar)	39	39.9	39.1	37.5	37.5	35.5	36.9	38.5	38.9	39.3	40
Estonia	Strength of governance structure index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Strength of insolvency framework index (0-16)	..	..	..	..	..	..	..	..	14	14	14
Estonia	Strength of investor protection index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Tax payments (number)	7	7	7	7	7	7	8	9	8	8	8
Estonia	Time required to build a warehouse (days)	101	101	101	102	102	102	102	102	102	102	102
Estonia	Time required to connect to electricity (days)	..	..	..	..	111	111	111	111	99	91	91
Estonia	Time required to enforce a contract (days)	425	425	425	425	425	425	425	425	425	425	425
Estonia	Time required to register property (days)	50.5	50.5	50.5	50.5	17.5	17.5	17.5	17.5	17.5	17.5	17.5
Estonia	Time required to start a business (days)	35	35	6.5	6.5	6.5	6.5	6.5	6.5	6.5	4.5	3.5
Estonia	Time to prepare and pay taxes (hours)	81	81	81	81	81	81	81	81	81	81	81
Estonia	Time to resolve insolvency (years)	..	..	..	..	..	..	..	..	..	3	3
Estonia	Total tax rate (% of profit)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Trade: Cost to export (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Trade: Cost to import (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Trade: Documents to export (number)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Trade: Documents to import (number)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Trade: Time to export (day)	..	..	..	..	..	..	..	..	..	..	..
Estonia	Trade: Time to import (days)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Commencement of proceedings index (0-3)	..	..	..	..	..	..	..	..	2	2	2
Ethiopia	Cost to build a warehouse (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Cost to enforce a contract (% of claim)	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2	15.2
Ethiopia	Cost to export (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Cost to get electricity (% of income per capita)	..	..	..	..	4912.6	3673.7	3331.5	2556.5	1888	1676.6	1414.9
Ethiopia	Cost to import (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Cost to register property (% of property value)	8.3	7.7	7.5	7.1	6.2	6.2	6.2	6.1	6.1	6.1	6.1
Ethiopia	Cost to start a business (% of income per capita)	67.6	47.8	43	31.1	268.4	200.4	181.8	136.5	101	90.1	76.1
Ethiopia	Credit: Strength of legal rights index (0=weak to 10=strong)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Creditor participation index (0-4)	..	..	..	..	..	..	..	..	1	1	1
Ethiopia	Depth of credit information index (0=low to 6=high)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Ease of doing business index (1=easiest to 185=most difficult)	..	..	..	..	..	..	..	..	..	148	146
Ethiopia	Ease of shareholder suits index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Extent of conflict of interest regulation index (0-10)	..	..	..	..	..	..	..	..	2.3	2.3	2.3
Ethiopia	Extent of corporate transparency index (0-9)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Extent of director liability index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Extent of disclosure index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Extent of shareholder governance index (0-10)	..	..	..	..	..	..	..	..	4.7	4.7	4.7
Ethiopia	Extent of shareholder rights index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Labor tax and contributions (%)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Management of debtor's assets index (0-6)	..	..	..	..	..	..	..	..	4	4	4
Ethiopia	Minimum paid-in capital required to start a business (% of income per capita)	1532	1083.8	960	693.6	492.4	367.7	333.5	249.1	184.2	164.4	138.9
Ethiopia	Other taxes (%)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Outcome (0 as piecemeal sale and 1 as going concern)	..	..	..	..	..	..	0	0	0	0	0
Ethiopia	Private credit bureau coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Procedures required to build a warehouse (number)	8	8	8	8	8	8	10	10	10	10	10
Ethiopia	Procedures required to connect to electricity (number)	..	..	..	..	4	4	4	4	4	4	4
Ethiopia	Procedures required to enforce a contract (number)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Procedures required to register property (number)	9	9	9	9	7	7	7	7	7	7	7
Ethiopia	Procedures required to start a business (number)	11	11	11	11	11	11	11	11	11	11	11
Ethiopia	Profit tax (%)	..	..	..	..	..	..	..	..	..	..	..
Ethiopia	Public credit registry coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
